speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,sil_command,post_fork_pwm,post_hand_pwm
48,0.63,0.00324,-0.01347,-0.07413,0.02,0.09,0.01,-0.01,0.01,-0.08374,3499,5885,-0.03,-0.01,0.00,,17387,16835
49,0.63,0.00324,-0.01424,-0.07521,0.01,0.10,0.01,-0.01,0.01,-0.08481,3499,5885,-0.03,-0.01,0.00,,17387,16835
50,0.63,0.00324,-0.01502,-0.07876,-0.03,0.09,0.01,-0.01,0.01,-0.08835,3499,5885,-0.03,-0.01,0.00,,17387,16835
51,0.63,0.00324,-0.01583,-0.07976,0.00,0.09,0.01,-0.02,0.01,-0.08935,3499,5885,-0.03,-0.01,0.00,,17387,16835
52,0.64,0.00324,-0.01665,-0.08104,-0.01,0.09,0.01,-0.02,0.01,-0.09062,3499,5885,-0.03,-0.01,0.00,,17387,16835
53,0.64,0.00324,-0.01748,-0.08572,-0.02,0.09,0.01,-0.02,0.01,-0.09529,3499,5885,-0.03,-0.01,0.00,,17387,16835
54,0.64,0.00324,-0.01836,-0.08406,-0.02,0.09,0.01,-0.02,0.01,-0.09363,3499,5885,-0.03,-0.01,0.00,,17387,16835
55,0.64,0.00324,-0.01921,-0.08489,-0.02,0.09,0.01,-0.02,0.01,-0.09445,3499,5885,-0.03,-0.01,0.00,,17387,16835
57,0.65,0.00324,-0.02007,-0.08918,-0.01,0.09,0.01,-0.02,0.01,-0.09873,3499,5885,-0.03,-0.01,0.00,,17387,16835
58,0.65,0.00324,-0.02097,-0.09183,-0.02,0.09,0.01,-0.02,0.01,-0.10138,3499,5886,-0.03,-0.01,-0.08,,17242,16774
59,0.65,0.00324,-0.02189,-0.09719,0.00,0.09,0.01,-0.02,0.01,-0.10673,3499,5886,-0.03,-0.01,0.00,,17350,16818
60,0.65,0.00324,-0.02286,-0.09346,0.00,0.10,0.01,-0.02,0.01,-0.10299,3499,5886,-0.03,-0.01,0.00,,17350,16818
61,0.65,0.00324,-0.02379,-0.10279,-0.02,0.09,0.01,-0.02,0.01,-0.11230,3499,5886,-0.03,-0.01,0.00,,17350,16818
62,0.66,0.00324,-0.02481,-0.11133,0.00,0.10,0.01,-0.02,0.01,-0.12084,3499,5886,-0.03,-0.01,0.00,,17350,16818
63,0.66,0.00324,-0.02591,-0.10303,0.02,0.11,0.01,-0.03,0.01,-0.11252,3499,5886,-0.03,-0.01,0.00,,17350,16818
64,0.66,0.00324,-0.02691,-0.10486,-0.02,0.10,0.01,-0.03,0.01,-0.11435,3499,5886,-0.03,-0.01,0.00,,17350,16818
65,0.66,0.00324,-0.02794,-0.10697,-0.01,0.08,0.01,-0.03,0.01,-0.11644,3499,5886,-0.03,-0.01,0.00,,17350,16818
66,0.66,0.00324,-0.02899,-0.11081,0.01,0.09,0.01,-0.03,0.01,-0.12027,3499,5886,-0.03,-0.01,0.00,,17350,16818
68,0.67,0.00324,-0.03006,-0.11006,-0.01,0.09,0.01,-0.03,0.01,-0.11951,3499,5886,-0.03,-0.01,0.00,,17350,16818
69,0.67,0.00324,-0.03113,-0.11573,-0.01,0.09,0.01,-0.03,0.01,-0.12517,3499,5886,-0.03,-0.01,0.00,,17350,16818
70,0.67,0.00324,-0.03225,-0.12436,-0.01,0.09,0.01,-0.03,0.01,-0.13379,3499,5886,-0.03,-0.01,0.00,,17350,16818
71,0.67,0.00324,-0.03346,-0.12821,0.01,0.09,0.01,-0.03,0.01,-0.13762,3499,5886,-0.03,-0.01,0.00,,17350,16818
72,0.67,0.00324,-0.03469,-0.12834,-0.00,0.10,0.01,-0.03,0.01,-0.13774,3499,5886,-0.03,-0.01,0.00,,17350,16818
73,0.68,0.00324,-0.03592,-0.12587,-0.02,0.09,0.01,-0.04,0.01,-0.13526,3499,5886,-0.03,-0.01,0.00,,17350,16818
74,0.68,0.00324,-0.03714,-0.12961,-0.01,0.09,0.01,-0.04,0.01,-0.13899,3499,5886,-0.03,-0.01,0.00,,17350,16818
75,0.68,0.00325,-0.03838,-0.12759,-0.00,0.09,0.01,-0.04,0.01,-0.13695,3499,5886,-0.03,-0.01,0.00,,17350,16818
76,0.68,0.00325,-0.03958,-0.12625,-0.04,0.09,0.00,-0.04,0.01,-0.13560,3499,5886,-0.03,-0.01,0.00,,17350,16818
77,0.68,0.00325,-0.04080,-0.13224,-0.04,0.09,0.00,-0.04,0.01,-0.14158,3499,5886,-0.03,-0.01,0.00,,17350,16818
79,0.69,0.00325,-0.04208,-0.13518,-0.01,0.09,0.01,-0.04,0.01,-0.14450,3499,5886,-0.03,-0.01,0.00,,17350,16818
80,0.69,0.00325,-0.04336,-0.14033,-0.03,0.10,0.00,-0.04,0.01,-0.14964,3499,5886,-0.03,-0.01,0.00,,17350,16818
81,0.69,0.00325,-0.04470,-0.14544,-0.03,0.09,0.00,-0.04,0.01,-0.15473,3499,5886,-0.03,-0.01,0.00,,17350,16818
82,0.69,0.00325,-0.04610,-0.14573,-0.03,0.10,0.00,-0.05,0.01,-0.15501,3499,5886,-0.03,-0.01,0.00,,17350,16818
83,0.70,0.00325,-0.04749,-0.13359,-0.01,0.10,0.01,-0.05,0.01,-0.14285,3499,5886,-0.03,-0.01,0.00,,17350,16818
84,0.70,0.00325,-0.04872,-0.12839,-0.01,0.09,0.01,-0.05,0.01,-0.13764,3499,5887,-0.03,-0.01,-0.08,,17205,16757
85,0.70,0.00325,-0.04990,-0.12986,-0.03,0.07,-0.00,-0.05,0.01,-0.13909,3499,5887,-0.03,-0.01,0.00,,17312,16802
86,0.70,0.00325,-0.05114,-0.13198,-0.02,0.07,0.01,-0.05,0.01,-0.14120,3499,5887,-0.03,-0.01,0.00,,17312,16802
88,0.70,0.00325,-0.05236,-0.12938,0.01,0.09,0.02,-0.05,0.01,-0.13857,3499,5888,-0.03,-0.01,-0.08,,17168,16740
89,0.71,0.00325,-0.05350,-0.13285,-0.00,0.09,0.02,-0.05,0.01,-0.14202,3499,5888,-0.03,-0.01,0.00,,17275,16785
90,0.71,0.00325,-0.05470,-0.14229,-0.02,0.08,0.00,-0.05,0.01,-0.15144,3499,5889,-0.03,-0.02,-0.08,,17131,16724
91,0.71,0.00325,-0.05602,-0.14256,0.00,0.08,0.02,-0.06,0.01,-0.15169,3499,5890,-0.03,-0.02,-0.08,,17094,16707
92,0.71,0.00325,-0.05729,-0.13096,0.00,0.09,0.02,-0.06,0.01,-0.14007,3499,5891,-0.03,-0.02,-0.08,,17057,16690
93,0.71,0.00325,-0.05844,-0.12596,-0.03,0.08,0.00,-0.06,0.01,-0.13506,3499,5892,-0.03,-0.02,-0.08,,17020,16674
95,0.72,0.00325,-0.05960,-0.13061,-0.03,0.06,-0.01,-0.06,0.01,-0.13969,3498,5893,-0.03,-0.02,-0.08,,17127,16718
96,0.72,0.00325,-0.06083,-0.13202,-0.03,0.05,-0.00,-0.06,0.01,-0.14107,3497,5893,-0.03,-0.02,0.00,,17272,16779
97,0.72,0.00325,-0.06205,-0.11949,-0.02,0.06,0.01,-0.06,0.01,-0.12853,3495,5894,-0.04,-0.02,-0.08,,17309,16796
98,0.72,0.00325,-0.06311,-0.11722,-0.02,0.08,0.01,-0.06,0.01,-0.12624,3493,5895,-0.04,-0.02,-0.08,,17346,16813
99,0.72,0.00325,-0.06415,-0.11955,-0.03,0.07,-0.00,-0.06,0.01,-0.12855,3491,5897,-0.04,-0.02,-0.15,,17238,16768
100,0.73,0.00325,-0.06523,-0.11481,-0.03,0.07,0.00,-0.07,0.01,-0.12379,3489,5899,-0.04,-0.02,-0.15,,17238,16768
101,0.73,0.00325,-0.06626,-0.11766,0.00,0.06,0.03,-0.07,0.01,-0.12662,3487,5900,-0.04,-0.02,-0.08,,17383,16829
103,0.73,0.00325,-0.06721,-0.11357,-0.01,0.05,0.02,-0.07,0.01,-0.12250,3484,5902,-0.04,-0.03,-0.15,,17420,16846
104,0.73,0.00325,-0.06816,-0.09775,-0.04,0.06,-0.01,-0.07,0.01,-0.10666,3481,5904,-0.05,-0.03,-0.15,,17457,16863
105,0.73,0.00325,-0.06904,-0.08999,-0.01,0.07,0.01,-0.07,0.01,-0.09888,3478,5907,-0.05,-0.03,-0.23,,17349,16818
106,0.74,0.00325,-0.06977,-0.08610,-0.00,0.05,0.03,-0.07,0.01,-0.09496,3475,5910,-0.05,-0.03,-0.23,,17350,16818
107,0.74,0.00325,-0.07040,-0.08276,-0.01,0.04,0.02,-0.07,0.01,-0.09159,3472,5913,-0.05,-0.03,-0.23,,17349,16818
108,0.74,0.00325,-0.07103,-0.07347,-0.03,0.04,-0.02,-0.07,0.01,-0.08229,3468,5915,-0.06,-0.04,-0.15,,17638,16940
110,0.74,0.00325,-0.07168,-0.07692,-0.03,0.02,-0.01,-0.07,0.01,-0.08572,3465,5918,-0.06,-0.04,-0.23,,17424,16852
111,0.75,0.00325,-0.07235,-0.07545,-0.01,0.02,0.02,-0.07,0.01,-0.08422,3462,5922,-0.06,-0.04,-0.31,,17279,16790
112,0.75,0.00325,-0.07290,-0.06636,-0.01,0.03,0.02,-0.07,0.01,-0.07510,3459,5926,-0.06,-0.04,-0.31,,17242,16774
113,0.75,0.00325,-0.07335,-0.05015,-0.02,0.03,0.01,-0.07,0.01,-0.05887,3457,5930,-0.07,-0.05,-0.31,,17061,16696
114,0.75,0.00325,-0.07365,-0.04746,-0.04,-0.00,-0.12,-0.07,0.01,-0.05620,3454,5933,-0.07,-0.05,-0.23,,17275,16785
115,0.75,0.00326,-0.07436,-0.05008,-0.02,-0.04,0.01,-0.07,0.01,-0.05879,3450,5936,-0.07,-0.05,-0.23,,17420,16846
117,0.76,0.00326,-0.07468,-0.03961,-0.00,-0.02,-0.12,-0.07,0.01,-0.04834,3447,5939,-0.07,-0.05,-0.23,,17313,16802
118,0.76,0.00326,-0.07531,-0.02794,-0.01,0.00,0.08,-0.07,0.01,-0.03661,3445,5942,-0.07,-0.06,-0.23,,17168,16740
119,0.76,0.00326,-0.07517,-0.03020,-0.02,0.01,-0.01,-0.07,0.01,-0.03885,3442,5947,-0.08,-0.06,-0.38,,16987,16663
120,0.76,0.00326,-0.07535,-0.02022,-0.00,0.00,0.10,-0.07,0.01,-0.02882,3440,5951,-0.08,-0.06,-0.31,,16912,16629
121,0.76,0.00326,-0.07505,-0.00952,0.01,-0.01,-0.15,-0.08,0.01,-0.01814,3437,5955,-0.08,-0.07,-0.31,,16983,16657
123,0.77,0.00326,-0.07547,-0.01774,-0.00,-0.04,-0.06,-0.08,0.01,-0.02636,3435,5958,-0.08,-0.07,-0.23,,16946,16640
124,0.77,0.00326,-0.07568,-0.00524,-0.00,-0.03,-0.08,-0.08,0.01,-0.01386,3433,5961,-0.08,-0.07,-0.23,,16909,16624
125,0.77,0.00326,-0.07583,0.00376,-0.01,-0.02,-0.08,-0.08,0.01,-0.00486,3431,5964,-0.09,-0.07,-0.23,,16872,16607
126,0.77,0.00326,-0.07591,-0.00561,-0.02,-0.02,0.00,-0.08,0.01,-0.01422,3428,5967,-0.09,-0.08,-0.23,,16979,16652
127,0.77,0.00326,-0.07580,0.00268,-0.01,-0.02,-0.10,-0.08,0.01,-0.00593,3426,5969,-0.09,-0.08,-0.15,,16979,16652
129,0.78,0.00326,-0.07594,0.01105,-0.01,-0.03,-0.06,-0.08,0.01,0.00244,3424,5971,-0.09,-0.08,-0.15,,16979,16652
130,0.78,0.00326,-0.07585,-0.00186,-0.04,-0.05,0.05,-0.08,0.01,-0.01043,3422,5974,-0.09,-0.08,-0.23,,16835,16590
131,0.78,0.00326,-0.07555,-0.00436,-0.03,-0.05,0.02,-0.08,0.01,-0.01289,3421,5976,-0.09,-0.08,-0.15,,16798,16574
132,0.78,0.00326,-0.07536,0.01146,-0.00,-0.03,-0.10,-0.08,0.01,0.00291,3420,5978,-0.09,-0.08,-0.15,,16761,16557
133,0.78,0.00326,-0.07539,0.02334,0.01,-0.02,-0.13,-0.08,0.01,0.01478,3420,5979,-0.09,-0.08,-0.08,,16724,16540
135,0.79,0.00326,-0.07541,0.01759,-0.02,-0.06,-0.00,-0.08,0.01,0.00905,3420,5981,-0.09,-0.09,-0.15,,16542,16463
136,0.79,0.00326,-0.07508,0.00122,-0.03,-0.09,0.01,-0.07,0.01,-0.00730,3420,5982,-0.09,-0.09,-0.08,,16612,16490
137,0.79,0.00326,-0.07488,0.01577,-0.03,-0.06,0.01,-0.07,0.01,0.00729,3420,5982,-0.09,-0.09,0.00,,16720,16535
138,0.79,0.00326,-0.07451,0.02610,-0.03,-0.03,0.04,-0.07,0.01,0.01765,3420,5982,-0.09,-0.09,0.00,,16720,16535
139,0.79,0.00326,-0.07398,0.00837,-0.01,-0.04,-0.03,-0.07,0.01,-0.00007,3420,5982,-0.09,-0.09,0.00,,16720,16535
141,0.80,0.00326,-0.07382,0.00512,-0.01,-0.05,-0.02,-0.07,0.01,-0.00331,3420,5983,-0.09,-0.09,-0.08,,16575,16474
142,0.80,0.00326,-0.07368,0.00716,-0.03,-0.05,0.02,-0.07,0.01,-0.00123,3420,5983,-0.09,-0.09,0.00,,16683,16518
143,0.80,0.00326,-0.07338,0.00795,-0.03,-0.03,0.06,-0.07,0.01,-0.00041,3420,5984,-0.09,-0.09,-0.08,,16538,16457
144,0.80,0.00326,-0.07296,0.02607,0.01,-0.00,0.13,-0.07,0.01,0.01777,3420,5985,-0.09,-0.09,-0.08,,16501,16440
146,0.81,0.00326,-0.07211,0.03242,0.02,-0.03,-0.12,-0.07,0.01,0.02411,3420,5985,-0.09,-0.09,0.00,,16609,16485
147,0.81,0.00326,-0.07202,0.01488,-0.02,-0.08,-0.01,-0.07,0.01,0.00659,3420,5986,-0.09,-0.09,-0.08,,16464,16424
148,0.81,0.00326,-0.07175,0.01773,-0.03,-0.07,0.01,-0.07,0.01,0.00946,3420,5986,-0.09,-0.09,0.00,,16572,16468
149,0.81,0.00326,-0.07140,0.02777,-0.01,-0.02,-0.06,-0.07,0.01,0.01951,3420,5986,-0.09,-0.09,0.00,,16572,16468
150,0.81,0.00326,-0.07116,0.00702,-0.01,-0.02,-0.08,-0.07,0.01,-0.00125,3420,5986,-0.09,-0.09,0.00,,16572,16468
152,0.81,0.00326,-0.07121,-0.00740,-0.01,-0.03,-0.04,-0.07,0.01,-0.01566,3420,5986,-0.09,-0.09,0.00,,16572,16468
153,0.82,0.00326,-0.07128,0.00635,-0.01,-0.04,-0.04,-0.07,0.01,-0.00190,3420,5986,-0.09,-0.09,0.00,,16572,16468
154,0.82,0.00326,-0.07120,0.00906,-0.02,-0.05,-0.01,-0.07,0.01,0.00083,3420,5986,-0.09,-0.09,0.00,,16572,16468
155,0.82,0.00326,-0.07100,0.01173,-0.04,-0.05,0.03,-0.07,0.01,0.00353,3420,5986,-0.09,-0.09,0.00,,16572,16468
157,0.82,0.00326,-0.07064,0.01563,-0.02,-0.05,0.00,-0.07,0.01,0.00745,3420,5986,-0.09,-0.09,0.00,,16572,16468
158,0.83,0.00326,-0.07032,0.01921,0.01,-0.04,-0.07,-0.07,0.01,0.01104,3420,5986,-0.09,-0.09,0.00,,16572,16468
159,0.83,0.00326,-0.07020,0.01116,-0.01,-0.05,-0.03,-0.07,0.01,0.00299,3420,5986,-0.09,-0.09,0.00,,16572,16468
160,0.83,0.00326,-0.07004,0.00366,-0.04,-0.05,0.04,-0.07,0.01,-0.00448,3420,5986,-0.09,-0.09,0.00,,16572,16468
162,0.83,0.00327,-0.06973,0.00011,-0.03,-0.04,0.03,-0.07,0.01,-0.00799,3420,5986,-0.09,-0.09,0.00,,16572,16468
163,0.83,0.00327,-0.06950,-0.00277,-0.00,-0.03,-0.06,-0.07,0.01,-0.01087,3420,5986,-0.09,-0.09,0.00,,16572,16468
164,0.83,0.00327,-0.06958,0.00082,0.00,-0.02,-0.11,-0.07,0.01,-0.00730,3420,5986,-0.09,-0.09,0.00,,16572,16468
165,0.84,0.00327,-0.06979,0.00160,-0.01,-0.04,-0.03,-0.07,0.01,-0.00651,3420,5986,-0.09,-0.09,0.00,,16572,16468
167,0.84,0.00327,-0.06972,-0.00514,-0.00,-0.06,-0.03,-0.07,0.01,-0.01323,3420,5986,-0.09,-0.09,0.00,,16572,16468
168,0.84,0.00327,-0.06973,-0.00275,-0.01,-0.05,-0.03,-0.07,0.01,-0.01083,3420,5986,-0.09,-0.09,0.00,,16572,16468
169,0.84,0.00327,-0.06970,0.00361,-0.03,-0.02,0.06,-0.07,0.01,-0.00443,3420,5986,-0.09,-0.09,0.00,,16572,16468
170,0.84,0.00327,-0.06932,-0.00627,-0.03,-0.03,0.04,-0.07,0.01,-0.01427,3420,5986,-0.09,-0.09,0.00,,16572,16468
172,0.85,0.00327,-0.06909,-0.01621,-0.00,-0.05,-0.04,-0.07,0.01,-0.02421,3420,5986,-0.09,-0.09,0.00,,16572,16468
173,0.85,0.00327,-0.06925,-0.01958,-0.00,-0.04,-0.05,-0.07,0.01,-0.02757,3420,5986,-0.09,-0.09,0.00,,16572,16468
174,0.85,0.00327,-0.06946,-0.01732,-0.03,-0.05,0.02,-0.07,0.01,-0.02529,3420,5986,-0.09,-0.09,0.00,,16572,16468
175,0.85,0.00327,-0.06941,-0.01473,-0.05,-0.05,0.05,-0.07,0.01,-0.02266,3420,5986,-0.09,-0.09,0.00,,16572,16468
177,0.86,0.00327,-0.06925,-0.01786,-0.03,-0.04,0.02,-0.07,0.01,-0.02577,3420,5986,-0.09,-0.09,0.00,,16572,16468
178,0.86,0.00327,-0.06923,-0.00671,-0.01,-0.05,-0.02,-0.07,0.01,-0.01461,3420,5986,-0.09,-0.09,0.00,,16572,16468
179,0.86,0.00327,-0.06922,-0.01705,-0.03,-0.06,0.01,-0.07,0.01,-0.02492,3420,5986,-0.09,-0.09,0.00,,16572,16468
181,0.86,0.00327,-0.06920,-0.02108,-0.03,-0.05,0.01,-0.07,0.01,-0.02892,3420,5986,-0.09,-0.09,0.00,,16572,16468
182,0.86,0.00327,-0.06922,-0.02425,-0.01,-0.03,-0.03,-0.07,0.01,-0.03208,3420,5986,-0.09,-0.09,0.00,,16572,16468
183,0.87,0.00327,-0.06940,-0.02947,-0.02,-0.03,-0.01,-0.07,0.01,-0.03728,3420,5986,-0.09,-0.09,0.00,,16572,16468
184,0.87,0.00327,-0.06958,-0.02577,-0.03,-0.03,0.03,-0.07,0.01,-0.03355,3420,5986,-0.09,-0.09,0.00,,16572,16468
186,0.87,0.00327,-0.06958,-0.02528,-0.02,-0.04,-0.02,-0.07,0.01,-0.03305,3420,5986,-0.09,-0.09,0.00,,16572,16468
187,0.87,0.00327,-0.06973,-0.02937,0.00,-0.06,-0.05,-0.07,0.01,-0.03713,3420,5986,-0.09,-0.09,0.00,,16572,16468
188,0.87,0.00327,-0.07003,-0.02683,-0.00,-0.05,-0.04,-0.07,0.01,-0.03458,3420,5986,-0.09,-0.09,0.00,,16572,16468
189,0.87,0.00327,-0.07029,-0.02559,-0.04,-0.04,0.05,-0.07,0.01,-0.03331,3420,5986,-0.09,-0.09,0.00,,16572,16468
191,0.88,0.00327,-0.07024,-0.04079,-0.04,-0.04,0.04,-0.07,0.01,-0.04848,3420,5986,-0.09,-0.09,0.00,,16572,16468
192,0.88,0.00327,-0.07036,-0.04001,-0.02,-0.04,-0.01,-0.07,0.01,-0.04768,3420,5986,-0.09,-0.09,0.00,,16572,16468
193,0.88,0.00327,-0.07065,-0.03640,-0.01,-0.04,-0.02,-0.07,0.01,-0.04405,3420,5986,-0.09,-0.09,0.00,,16572,16468
195,0.88,0.00327,-0.07092,-0.03877,-0.02,-0.05,-0.00,-0.07,0.01,-0.04640,3420,5986,-0.09,-0.09,0.00,,16572,16468
196,0.89,0.00327,-0.07115,-0.04114,-0.01,-0.06,-0.02,-0.07,0.01,-0.04876,3420,5986,-0.09,-0.09,0.00,,16572,16468
197,0.89,0.00327,-0.07149,-0.03247,-0.00,-0.04,-0.05,-0.07,0.01,-0.04008,3420,5986,-0.09,-0.09,0.00,,16572,16468
199,0.89,0.00327,-0.07181,-0.02991,-0.02,-0.05,-0.00,-0.07,0.01,-0.03750,3420,5986,-0.09,-0.09,0.00,,16572,16468
200,0.89,0.00327,-0.07196,-0.04091,-0.05,-0.06,0.04,-0.07,0.01,-0.04846,3420,5986,-0.09,-0.09,0.00,,16572,16468
201,0.89,0.00327,-0.07207,-0.03955,-0.04,-0.05,0.04,-0.07,0.01,-0.04707,3420,5986,-0.09,-0.09,0.00,,16572,16468
202,0.89,0.00327,-0.07217,-0.03885,-0.01,-0.03,-0.05,-0.07,0.01,-0.04637,3420,5986,-0.09,-0.09,0.00,,16572,16468
204,0.90,0.00327,-0.07257,-0.04331,-0.00,-0.03,-0.07,-0.07,0.01,-0.05082,3420,5986,-0.09,-0.09,0.00,,16572,16468
205,0.90,0.00327,-0.07306,-0.03730,-0.01,-0.03,-0.03,-0.07,0.01,-0.04480,3420,5986,-0.09,-0.09,0.00,,16572,16468
206,0.90,0.00327,-0.07337,-0.03720,-0.02,-0.05,-0.01,-0.07,0.01,-0.04468,3420,5986,-0.09,-0.09,0.00,,16572,16468
208,0.90,0.00327,-0.07362,-0.04230,-0.02,-0.06,-0.00,-0.07,0.01,-0.04976,3420,5986,-0.09,-0.09,0.00,,16572,16468
209,0.90,0.00327,-0.07388,-0.03380,-0.03,-0.04,0.02,-0.07,0.01,-0.04123,3420,5986,-0.09,-0.09,0.00,,16572,16468
210,0.91,0.00327,-0.07398,-0.03784,-0.03,-0.03,0.05,-0.07,0.01,-0.04524,3420,5986,-0.09,-0.09,0.00,,16572,16468
212,0.91,0.00327,-0.07402,-0.05379,-0.03,-0.05,0.02,-0.07,0.01,-0.06115,3420,5986,-0.09,-0.09,0.00,,16572,16468
213,0.91,0.00327,-0.07431,-0.04841,-0.01,-0.04,-0.04,-0.07,0.01,-0.05577,3420,5986,-0.09,-0.09,0.00,,16572,16468
214,0.91,0.00327,-0.07477,-0.03943,-0.00,-0.04,-0.06,-0.07,0.01,-0.04679,3420,5986,-0.09,-0.09,0.00,,16572,16468
216,0.92,0.00328,-0.07519,-0.04813,-0.02,-0.06,-0.00,-0.07,0.01,-0.05547,3420,5986,-0.09,-0.09,0.00,,16572,16468
217,0.92,0.00328,-0.07551,-0.03900,-0.04,-0.05,0.05,-0.08,0.01,-0.04629,3420,5986,-0.09,-0.09,0.00,,16572,16468
218,0.92,0.00328,-0.07558,-0.02673,-0.03,-0.05,0.04,-0.08,0.01,-0.03399,3420,5986,-0.09,-0.09,0.00,,16572,16468
220,0.92,0.00328,-0.07555,-0.03241,-0.03,-0.07,0.01,-0.08,0.01,-0.03964,3420,5986,-0.09,-0.09,0.00,,16572,16468
221,0.92,0.00328,-0.07567,-0.03730,-0.00,-0.07,-0.04,-0.08,0.01,-0.04452,3420,5986,-0.09,-0.09,0.00,,16572,16468
222,0.92,0.00328,-0.07600,-0.03746,-0.01,-0.05,-0.03,-0.08,0.01,-0.04467,3420,5986,-0.09,-0.09,0.00,,16572,16468
223,0.93,0.00328,-0.07628,-0.03514,-0.01,-0.03,-0.04,-0.08,0.01,-0.04234,3420,5986,-0.09,-0.09,0.00,,16572,16468
225,0.93,0.00328,-0.07658,-0.03285,-0.00,-0.03,-0.08,-0.08,0.01,-0.04005,3420,5986,-0.09,-0.09,0.00,,16572,16468
226,0.93,0.00328,-0.07699,-0.02796,-0.02,-0.06,-0.01,-0.08,0.01,-0.03514,3420,5986,-0.09,-0.09,0.00,,16572,16468
228,0.94,0.00328,-0.07712,-0.03198,-0.03,-0.07,0.01,-0.08,0.01,-0.03914,3420,5986,-0.09,-0.09,0.00,,16572,16468
229,0.94,0.00328,-0.07723,-0.02522,-0.02,-0.05,0.01,-0.08,0.01,-0.03235,3420,5986,-0.09,-0.09,0.00,,16572,16468
230,0.94,0.00328,-0.07729,-0.02453,-0.01,-0.04,-0.03,-0.08,0.01,-0.03165,3420,5986,-0.09,-0.09,0.00,,16572,16468
232,0.94,0.00328,-0.07746,-0.03271,-0.01,-0.04,-0.05,-0.08,0.01,-0.03981,3420,5986,-0.09,-0.09,0.00,,16572,16468
233,0.94,0.00328,-0.07777,-0.03324,0.00,-0.04,-0.07,-0.08,0.01,-0.04035,3420,5986,-0.09,-0.09,0.00,,16572,16468
234,0.94,0.00328,-0.07816,-0.02991,-0.00,-0.04,-0.07,-0.08,0.01,-0.03702,3420,5986,-0.09,-0.09,0.00,,16572,16468
236,0.95,0.00328,-0.07849,-0.03011,-0.00,-0.05,-0.06,-0.08,0.01,-0.03721,3420,5987,-0.09,-0.09,-0.08,,16427,16407
237,0.95,0.00328,-0.07880,-0.02789,0.01,-0.05,-0.09,-0.08,0.01,-0.03500,3420,5987,-0.09,-0.09,0.00,,16535,16452
238,0.95,0.00328,-0.07919,-0.01667,0.00,-0.05,-0.07,-0.08,0.01,-0.02377,3420,5987,-0.09,-0.09,0.00,,16535,16452
240,0.95,0.00328,-0.07941,-0.01961,-0.02,-0.05,-0.01,-0.08,0.01,-0.02669,3420,5987,-0.09,-0.09,0.00,,16535,16452
241,0.95,0.00328,-0.07945,-0.02566,-0.02,-0.05,0.01,-0.08,0.01,-0.03271,3420,5987,-0.09,-0.09,0.00,,16535,16452
243,0.96,0.00328,-0.07948,-0.02370,-0.03,-0.05,0.01,-0.08,0.01,-0.03072,3420,5987,-0.09,-0.09,0.00,,16535,16452
244,0.96,0.00328,-0.07948,-0.02525,-0.02,-0.04,-0.01,-0.08,0.01,-0.03225,3420,5987,-0.09,-0.09,0.00,,16535,16452
245,0.96,0.00328,-0.07958,-0.01538,-0.00,-0.03,-0.08,-0.08,0.01,-0.02238,3420,5987,-0.09,-0.09,0.00,,16535,16452
247,0.96,0.00328,-0.07980,-0.02083,-0.02,-0.06,-0.01,-0.08,0.01,-0.02782,3420,5987,-0.09,-0.09,0.00,,16535,16452
248,0.96,0.00328,-0.07985,-0.02186,-0.02,-0.07,-0.00,-0.08,0.01,-0.02882,3420,5987,-0.09,-0.09,0.00,,16535,16452
249,0.97,0.00328,-0.07989,-0.01708,-0.00,-0.05,-0.05,-0.08,0.01,-0.02403,3420,5987,-0.09,-0.09,0.00,,16535,16452
251,0.97,0.00328,-0.08004,-0.01704,0.01,-0.03,-0.13,-0.08,0.01,-0.02401,3420,5987,-0.09,-0.09,0.00,,16535,16452
252,0.97,0.00328,-0.08044,-0.03446,-0.00,-0.04,-0.08,-0.08,0.01,-0.04142,3420,5987,-0.09,-0.09,0.00,,16535,16452
254,0.97,0.00328,-0.08085,-0.02503,-0.01,-0.04,-0.05,-0.08,0.01,-0.03199,3420,5987,-0.09,-0.09,0.00,,16535,16452
255,0.97,0.00328,-0.08106,-0.02544,-0.02,-0.04,-0.00,-0.08,0.01,-0.03238,3420,5987,-0.09,-0.09,0.00,,16535,16452
256,0.97,0.00328,-0.08113,-0.02843,-0.02,-0.05,0.01,-0.08,0.01,-0.03534,3420,5988,-0.09,-0.09,-0.08,,16390,16390
258,0.98,0.00328,-0.08119,-0.01954,-0.00,-0.04,-0.06,-0.08,0.01,-0.02644,3420,5988,-0.09,-0.09,0.00,,16498,16435
259,0.98,0.00328,-0.08138,-0.01272,-0.02,-0.05,0.00,-0.08,0.01,-0.01959,3420,5988,-0.09,-0.09,0.00,,16498,16435
261,0.98,0.00328,-0.08130,-0.01940,-0.03,-0.06,0.01,-0.08,0.01,-0.02624,3420,5988,-0.09,-0.09,0.00,,16498,16435
262,0.98,0.00328,-0.08125,-0.01921,-0.03,-0.06,0.01,-0.08,0.01,-0.02602,3420,5988,-0.09,-0.09,0.00,,16498,16435
