raw_hand_torque,transducer_byte,sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
,824,,0.00000,0.01789,0.00843,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01794,0.00988,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.01801,0.01059,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01809,0.00878,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,823,,0.00000,0.01815,0.00674,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.01819,0.01007,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01826,0.00870,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01832,0.01109,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01840,0.00905,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01847,0.00822,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01852,0.00995,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01859,0.00952,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.01865,0.00877,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01870,0.00838,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01876,0.00869,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01881,0.00756,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01885,0.00975,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,824,,0.00000,0.01892,0.00787,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01897,0.00759,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01901,0.00579,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01904,0.01323,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01914,0.00873,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01919,0.00740,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01923,0.00759,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01930,0.00622,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01932,0.01072,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.01940,0.00794,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01944,0.00853,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.01950,0.01017,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01956,0.00994,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01963,0.00915,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01969,0.00993,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01976,0.01103,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01983,0.00641,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.01986,0.00872,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.01991,0.00781,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01995,0.00531,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.01997,0.00816,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02002,0.00562,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02004,0.00698,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02007,0.00875,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02012,0.00648,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02015,0.00762,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02019,0.00901,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02024,0.00769,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02028,0.00792,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02033,0.00671,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02036,0.00799,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02040,0.00667,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02043,0.00987,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02049,0.00894,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02054,0.00701,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02058,0.01030,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02064,0.00979,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02070,0.00658,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02073,0.00685,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02076,0.00685,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02079,0.00783,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02083,0.01010,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02089,0.01081,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02095,0.00936,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02100,0.00642,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02103,0.01006,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,827,,0.00000,0.02108,0.00747,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02111,0.00873,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02116,0.00864,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02120,0.00649,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02123,0.00805,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02127,0.00793,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02130,0.00774,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02133,0.00739,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02137,0.00778,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02140,0.00765,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02143,0.00844,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02150,0.00719,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02153,0.00871,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02157,0.01015,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02164,0.00917,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02169,0.00796,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02172,0.00663,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02174,0.00867,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02178,0.01105,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02185,0.00628,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02190,0.00820,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02193,0.00658,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02195,0.00556,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02196,0.01097,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02202,0.00752,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02205,0.00638,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02206,0.01190,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02214,0.00806,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02218,0.00806,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02221,0.00759,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02223,0.00974,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02228,0.01092,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02238,0.00380,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02237,0.00959,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02242,0.00797,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02244,0.00830,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02248,0.00793,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02251,0.00875,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02256,0.00914,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02260,0.00973,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,808,,0.00000,0.02264,0.00632,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02265,0.00984,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02270,0.00773,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02273,0.01207,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02281,0.01148,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02287,0.00659,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02288,0.00976,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02293,0.00647,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02294,0.00885,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02298,0.00662,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02300,0.00795,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,816,,0.00000,0.02302,0.00771,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02305,0.00657,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02306,0.00419,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02305,0.00778,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02308,0.00794,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02310,0.00762,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02312,0.00751,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02314,0.00747,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02316,0.00535,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02316,0.00668,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,837,,0.00000,0.02317,0.00879,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02321,0.01196,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02328,0.01023,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02333,0.00808,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02336,0.00965,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02339,0.00741,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,814,,0.00000,0.02341,0.00659,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02342,0.00995,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02346,0.00956,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02350,0.00877,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,825,,0.00000,0.02354,0.00654,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02354,0.00862,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02357,0.00657,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02358,0.01194,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02365,0.00571,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02365,0.00978,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02368,0.00727,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02370,0.01087,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02374,0.00731,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02376,0.01098,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02381,0.00969,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02385,0.00742,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,822,,0.00000,0.02386,0.00730,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02388,0.00913,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02390,0.00827,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02392,0.00953,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02395,0.00745,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02397,0.00685,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,822,,0.00000,0.02398,0.00740,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02398,0.00599,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02398,0.00548,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02397,0.00853,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02399,0.00743,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02400,0.00837,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02403,0.00864,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02405,0.00516,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02403,0.00946,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02406,0.00859,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02408,0.01271,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02415,0.00537,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02414,0.00874,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02416,0.00824,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02418,0.01168,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02424,0.00893,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02426,0.00748,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02427,0.00955,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02431,0.00986,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02433,0.01041,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02437,0.00508,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02435,0.00856,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02437,0.00735,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02438,0.00735,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02439,0.00864,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02441,0.00754,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02441,0.00730,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02442,0.00530,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02440,0.00714,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,823,,0.00000,0.02440,0.01164,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02445,0.00615,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02445,0.00868,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02447,0.00744,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02448,0.00552,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02447,0.00634,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02446,0.00727,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02447,0.00747,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02447,0.00829,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02448,0.00832,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02450,0.00730,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02450,0.00867,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02453,0.00659,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02453,0.00851,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02455,0.00650,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02455,0.01006,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02459,0.00991,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02462,0.00634,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02461,0.00626,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02461,0.00740,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,821,,0.00000,0.02460,0.00712,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02460,0.00739,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02460,0.00919,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02463,0.00754,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02463,0.00821,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02464,0.00844,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02465,0.00851,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02468,0.00772,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,820,,0.00000,0.02468,0.00952,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02471,0.00764,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02472,0.00740,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02472,0.00857,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,831,,0.00000,0.02474,0.00532,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02473,0.00864,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,809,,0.00000,0.02475,0.00970,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02477,0.00829,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02478,0.00836,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02479,0.00855,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02480,0.00726,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02480,0.00714,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02480,0.00866,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,836,,0.00000,0.02482,0.00964,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02485,0.00971,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02487,0.00842,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02488,0.00626,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02488,0.00743,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02488,0.00747,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02488,0.00621,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02487,0.00852,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,819,,0.00000,0.02488,0.00825,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,817,,0.00000,0.02489,0.00930,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02490,0.00812,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02491,0.00722,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02491,0.00784,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02493,0.00462,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02490,0.00528,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02487,0.00803,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02487,0.00837,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
,818,,0.00000,0.02488,0.00931,-0.66794,-0.63492,0.00000,0.00000,0.00000,-0.25405,-0.02432
